iter	RMSE
123	0.01076667203
124	0.01069555273
125	0.01063168982
126	0.01056635906
127	0.01049736623
128	0.01044682817
129	0.01040410894
130	0.01035128425
131	0.01031761109
132	0.01027339313
133	0.01021493033
134	0.01017685613
135	0.0101156056
136	0.01005844688
137	0.00998352378
138	0.009919756421
139	0.009866161618
140	0.009819853575
141	0.009794337011
142	0.009739123192
143	0.009677271333
144	0.00962106447
145	0.009592152301
146	0.009561959442
147	0.009531311702
148	0.009513143283
149	0.009483777859
150	0.00944852993
151	0.0093930566
152	0.009344464194
153	0.009316817944
154	0.009284754463
155	0.00924386589
156	0.009206487666
157	0.009160631191
158	0.009133634769
159	0.009119791456
160	0.009080723317
161	0.00905313039
162	0.009009512619
163	0.008992322208
164	0.008973953491
165	0.008935051543
166	0.008911104343
167	0.008883564567
168	0.008838377494
169	0.008814138033
170	0.008793196787
171	0.008767222891
172	0.008731605954
173	0.008703363147
174	0.008675812436
175	0.008660205365
176	0.008637535446
177	0.008626533371
178	0.008585540575
179	0.008572343357
180	0.008536429779
181	0.008520048157
182	0.008485895489
183	0.008450888709
184	0.008436979547
185	0.00841656174
186	0.008384434722
187	0.008371362007
188	0.008355345201
189	0.008333347192
190	0.008314753577
191	0.008292514189
192	0.00826340279
193	0.008244233606
194	0.008210590997
195	0.008197200105
196	0.008174345261
197	0.008167642411
198	0.008141064582
199	0.008103755021
200	0.008080511871
201	0.008052575527
202	0.008024059823
203	0.007995020412
204	0.007987104242
205	0.007969843528
206	0.007948554749
207	0.00792192922
208	0.007914789461
209	0.007904127273
210	0.007871559801
211	0.00785261378
212	0.00782855324
213	0.007817196805
214	0.007787697765
215	0.007770979844
216	0.007753319607
217	0.007732369957
218	0.007714680466
219	0.007689574662
220	0.007657217824
221	0.007648621847
222	0.007623933205
223	0.00759792283
224	0.007575544426
225	0.007560726211
226	0.007550393074
227	0.007544642666
228	0.007526054868
229	0.007506191706
230	0.007485369
231	0.007474635977
232	0.007460069701
233	0.007430862368
234	0.007406207451
235	0.007391528515
236	0.007379452381
237	0.007372042072
238	0.00735619137
239	0.007344083309
240	0.007323284484
241	0.007298881579
242	0.007284569913
243	0.007274826758
244	0.007252656809
245	0.007247429348
246	0.007226123523
247	0.007216235555
248	0.007198495968
249	0.007190498639
250	0.007173394931
251	0.007149191107
252	0.007121463488
253	0.007104075271
254	0.007085459035
255	0.007080607163
256	0.007061013878
257	0.007044981984
258	0.007027451201
259	0.00702101936
260	0.007004424044
261	0.006998281773
262	0.006972153612
263	0.006954177107
264	0.006929599428
265	0.00691064929
266	0.006908507949
267	0.006894351492
268	0.006892790023
269	0.006878464516
270	0.006853940808
271	0.006849042329
272	0.006829086231
273	0.00681508852
274	0.006807191489
275	0.006792408596
276	0.006769633846
277	0.00675304217
278	0.006741219256
279	0.006738099941
280	0.006724323662
281	0.006718086276
282	0.0067048887
283	0.006695225822
284	0.006670894477
285	0.006658218758
286	0.006649911124
287	0.00664311322
288	0.006631850253
289	0.006630561405
290	0.006622696097
291	0.006610862654
292	0.006606983698
293	0.006585701643
294	0.006562328568
295	0.006550032678
296	0.006548044358
297	0.006535205508
298	0.006515519513
299	0.006513822541
300	0.006503102977
301	0.006501455136
302	0.006492420222
303	0.006481275726
304	0.006469576879
305	0.006458805942
306	0.006457240145
307	0.006447869636
308	0.006441224652
309	0.00642656237
310	0.006425068557
311	0.00641274991
312	0.006395708703
313	0.006394378509
314	0.006380749887
315	0.006376519226
316	0.006367001997
317	0.006359137563
318	0.006352298545
319	0.006340538316
320	0.006322653868
321	0.006321695601
322	0.006305192832
323	0.006296391482
324	0.006288295799
325	0.006285345923
326	0.00627391663
327	0.006270563617
328	0.006256802739
329	0.006244355281
330	0.006239644139
331	0.006233465371
332	0.006227727209
333	0.006214439294
334	0.006211830137
335	0.006193678241
336	0.006177919649
337	0.006166687656
338	0.006152920559
339	0.006140174424
340	0.006128908734
341	0.006117824223
342	0.006109790477
343	0.006100863639
344	0.006095646247
345	0.006085693826
346	0.006077829591
347	0.006074527078
348	0.006055652279
349	0.006052558211
350	0.00604474783
351	0.006034753026
352	0.006020037098
353	0.006010566645
354	0.006002126078
355	0.005994011059
356	0.005983535043
357	0.005966445678
358	0.005951788412
359	0.005939438019
360	0.005937814973
361	0.005936252765
362	0.005930352427
363	0.005923487916
364	0.005914211642
365	0.005903072611
366	0.005891299968
367	0.005883370659
368	0.005874347466
369	0.00587001737
370	0.005860738199
371	0.005848086124
372	0.005837071001
373	0.005825080171
374	0.005817037537
375	0.00580716228
376	0.005798698031
377	0.005790680389
378	0.005778247655
379	0.005763681587
380	0.005755690944
381	0.00574779149
382	0.005738973393
383	0.005729505111
384	0.005713401732
385	0.00571195444
386	0.005708575604
387	0.005700359175
388	0.00569133999
389	0.005681202768
390	0.005674229471
391	0.005666989722
392	0.005652254952
393	0.005649113509
394	0.005641027143
395	0.005631164062
396	0.005616724767
397	0.005606825805
398	0.005603908607
399	0.005595686529
400	0.00558970007
401	0.005581563468
402	0.005562905851
403	0.005555766428
404	0.005547120904
405	0.005535348618
406	0.005529082908
407	0.005520983517
408	0.005519146215
409	0.005509895991
410	0.00550392542
411	0.005492832396
412	0.005485135423
413	0.005477796086
414	0.005468211812
415	0.005460368814
416	0.005452337299
417	0.005451000684
418	0.00543875837
419	0.005428950509
420	0.005416986677
421	0.005409433929
422	0.005400486155
423	0.005390321918
424	0.005386820856
425	0.00537704246
426	0.005368530414
427	0.005360608971
428	0.005352299765
429	0.005351464759
430	0.005337997555
431	0.005328582633
432	0.005322877854
433	0.00531895682
434	0.005314653128
435	0.005307477282
436	0.005292826915
437	0.005286888625
438	0.005284538717
439	0.005278717739
440	0.005274039715
441	0.005267958911
442	0.005262674813
443	0.005259469636
444	0.005253105679
445	0.005252065009
446	0.005245045696
447	0.005235783585
448	0.005233052427
449	0.005222946994
450	0.005215856604
451	0.005207818132
452	0.005201627909
453	0.005190207087
454	0.005178007618
455	0.005168944203
456	0.005161737138
457	0.005155293497
458	0.005146269977
459	0.005141486106
460	0.005140015184
461	0.005132081287
462	0.005127924994
463	0.005122901268
464	0.005114432427
465	0.005112654995
466	0.005109715728
467	0.00510549894
468	0.005100807006
469	0.005088223303
470	0.005077893123
471	0.005069818117
472	0.00506449618
473	0.005054329282
474	0.005051234913
475	0.005045513108
476	0.005039074875
477	0.005038193147
478	0.005032088854
479	0.005023873154
480	0.005021585327
481	0.005019990976
482	0.005015038501
483	0.005009898126
484	0.005005051064
485	0.004996250343
486	0.004987229889
487	0.004976770674
488	0.004971777382
489	0.004970118345
490	0.004960936353
491	0.004959942557
492	0.004957723726
493	0.004946877952
494	0.004941654229
495	0.004939557436
496	0.004934490108
497	0.004928163272
498	0.00491735416
499	0.004912129012
500	0.004904844102
501	0.004899100812
502	0.004892315826
503	0.00488395229
504	0.004878588611
505	0.004875271922
506	0.004870632585
507	0.00486025086
508	0.004857575935
509	0.004850351281
510	0.004846235247
511	0.004840549102
512	0.004831616946
513	0.00482650901
514	0.004819642994
515	0.004814935162
516	0.004811277031
517	0.004800249125
518	0.00479586963
519	0.004790287295
520	0.004787813686
521	0.004780571383
522	0.004778733585
523	0.004772993962
524	0.004767147042
525	0.004760400026
526	0.004759000019
527	0.004755249925
528	0.004750235454
529	0.004743891155
530	0.004738862606
531	0.004731614852
532	0.004729961877
533	0.004724899453
534	0.004718796442
535	0.004707826824
536	0.004704207048
537	0.00470210856
538	0.004695674689
539	0.004686773374
540	0.004681929157
541	0.004672461437
542	0.004668344722
543	0.004666635468
544	0.004657103736
545	0.004652186276
546	0.00464532755
547	0.00464279242
548	0.004632939061
549	0.004620755567
550	0.004615826398
551	0.004611932286
552	0.004605396198
553	0.004599133375
554	0.00458796315
555	0.004583938299
556	0.004582654956
557	0.004579046365
558	0.00457404878
559	0.004566217039
560	0.004562496139
561	0.004558191694
562	0.004550357305
563	0.004547774712
564	0.004542051609
565	0.004539611714
566	0.004532309038
567	0.004518368222
568	0.004511892095
569	0.004507556545
570	0.004500944761
571	0.004495829025
572	0.004493554594
573	0.004488328463
574	0.004482181025
575	0.004477619711
576	0.004472322204
577	0.004467720341
578	0.004466419439
579	0.004459602626
580	0.004456147024
581	0.004452305074
582	0.00444864678
583	0.004443882833
584	0.004434589529
585	0.00442514978
586	0.004422124668
587	0.00441705757
588	0.004415630817
589	0.004408606935
590	0.004402727763
591	0.004401296328
592	0.004398066622
593	0.004394274445
594	0.004389908136
595	0.004385334532
596	0.004379913595
597	0.004378334803
598	0.004371465452
599	0.004368514185
600	0.004364302437
601	0.004359088938
602	0.004353798342
603	0.004347240908
604	0.004345043973
605	0.004339350867
606	0.004335951514
607	0.004330841641
608	0.004329613395
609	0.004325877155
610	0.004322189876
611	0.004319494987
612	0.004309614658
613	0.004306050377
614	0.004299871238
615	0.004294018875
616	0.004286542931
617	0.004283310593
618	0.004279814013
619	0.004277576464
620	0.004273041983
621	0.004269506898
622	0.004266823242
623	0.00426300209
624	0.00425692423
625	0.004254486742
626	0.004249277835
627	0.004243081531
628	0.004240137328
629	0.004236670977
630	0.004230975763
631	0.004225786742
632	0.00422127355
633	0.004216604708
634	0.004213619037
635	0.004209834041
636	0.00420621471
637	0.004202862939
638	0.00419986929
639	0.004193032972
640	0.004189511671
641	0.004186902289
642	0.004181300078
643	0.00417970122
644	0.004176349791
645	0.004173086046
646	0.004169822952
647	0.004164743497
648	0.004158916014
649	0.004153829152
650	0.004147474005
651	0.004144677328
652	0.004140742669
653	0.004135642523
654	0.004133370292
655	0.004130024261
656	0.004127955278
657	0.004124636904
658	0.004116900691
659	0.004112143071
660	0.004108098054
661	0.004103111144
662	0.004096121515
663	0.004092237185
664	0.004088790909
665	0.004087130005
666	0.004084417894
667	0.004078746405
668	0.004072987835
669	0.004069427192
670	0.004065530749
671	0.004063098032
672	0.004057551954
673	0.004054212384
674	0.004051989089
675	0.004049181374
676	0.004047133056
677	0.004044023726
678	0.004040217101
679	0.004034920465
680	0.004031843886
681	0.004027310264
682	0.004023712099
683	0.004021265897
684	0.004016992882
685	0.004013316999
686	0.004008934635
687	0.004005864788
688	0.004004826197
689	0.004000672246
690	0.003997377605
691	0.003994182581
692	0.003989855456
693	0.003985176437
694	0.003981868654
695	0.003978730234
696	0.003974511709
697	0.003972095222
698	0.003968144425
699	0.003963119388
700	0.003962319621
701	0.003951321839
702	0.003948433709
703	0.003943040679
704	0.003941618156
705	0.003938662095
706	0.003935695816
707	0.003929329136
708	0.003927059659
709	0.003923788256
710	0.00392090471
711	0.003919482726
712	0.003915894639
713	0.003911716577
714	0.003907039303
715	0.003903462063
716	0.003900844898
717	0.003897650128
718	0.003895079312
719	0.003890322268
720	0.003883939001
721	0.003880308145
722	0.003877239668
723	0.003873573126
724	0.003870092665
725	0.003868287628
726	0.003864185978
727	0.003862143104
728	0.00385940314
729	0.003854039905
730	0.003849311439
731	0.003844766499
732	0.003839759693
733	0.003834259659
734	0.003830279964
735	0.003826470735
736	0.00382238303
737	0.00381855391
738	0.003814568388
739	0.003811554082
740	0.003806899093
741	0.003802471506
742	0.003801161942
743	0.003798254421
744	0.003794386872
745	0.003790295606
746	0.003786753505
747	0.003783300231
748	0.003776853938
749	0.003773989147
750	0.003771218618
751	0.00376603449
752	0.003762627097
753	0.003760960996
754	0.003758922074
755	0.003755999254
756	0.003753599229
757	0.003752206054
758	0.003747396734
759	0.00374483578
760	0.003741705397
761	0.003737091891
762	0.003732734724
763	0.003729917872
764	0.003725511319
765	0.003721673573
766	0.003718359913
767	0.003714620273
768	0.003712921857
769	0.003709821073
770	0.003708558351
771	0.003705083711
772	0.003702509266
773	0.003698944052
774	0.003696632015
775	0.003692641015
776	0.003683598101
777	0.003679953479
778	0.003677142438
779	0.003673403843
780	0.003669485873
781	0.00366664965
782	0.003664323806
783	0.003661576644
784	0.003656140619
785	0.003654197395
786	0.003649035717
787	0.003645204399
788	0.003644550285
789	0.003641777295
790	0.003639982938
791	0.003636098499
792	0.003632697886
793	0.00363055354
794	0.003626205836
795	0.003624090387
796	0.003621904585
797	0.003618425056
798	0.00361653645
799	0.003613207712
800	0.003610082718
801	0.003607019208
802	0.003603984412
803	0.003599648371
804	0.003595573091
805	0.003592715198
806	0.003587230673
807	0.003584764135
808	0.00358335142
809	0.003579946195
810	0.003576006251
811	0.003571721795
812	0.003569616298
813	0.003566861104
814	0.003564545292
815	0.00356074995
816	0.003558462148
817	0.003554727957
818	0.003551294614
819	0.003549042792
820	0.003546258196
821	0.003543884673
822	0.003540436661
823	0.003537349013
824	0.003534141251
825	0.0035315194
826	0.003528772654
827	0.003525743925
828	0.003522595723
829	0.003521373351
830	0.003518586617
831	0.003517764378
832	0.003513874378
833	0.003511385081
834	0.00350951578
835	0.003508627062
836	0.003505099732
837	0.003502619941
838	0.003500777223
839	0.003497893384
840	0.003495542186
841	0.003491667729
842	0.003488442903
843	0.003485276126
844	0.003482418063
845	0.003479841249
846	0.003478349021
847	0.003477177511
848	0.003475500089
849	0.003472003259
850	0.003469425683
851	0.003466337396
852	0.003464186528
853	0.003460845562
854	0.003457160927
855	0.003455360401
856	0.003454482738
857	0.003452219682
858	0.003449096858
859	0.003445518637
860	0.003444148076
861	0.003440552672
862	0.003436085046
863	0.00343417807
864	0.003432139917
865	0.003430135353
866	0.003427477363
867	0.003421917738
868	0.003417809066
869	0.003415208467
870	0.003410929716
871	0.00340943196
872	0.003405235601
873	0.003401223139
874	0.003398131227
875	0.003395072172
876	0.003392980865
877	0.003389508254
878	0.00338748809
879	0.003385150044
880	0.00338159198
881	0.003377752023
882	0.003375467359
883	0.003372656419
884	0.003370663465
885	0.003368142344
886	0.00336402348
887	0.003360796347
888	0.003358025334
889	0.003355287361
890	0.003351506963
891	0.003347352098
892	0.003344889937
893	0.003342965915
894	0.003341190521
895	0.003340654337
896	0.003338409626
897	0.003335846166
898	0.003334613682
899	0.00333191756
900	0.003328664726
901	0.003326227338
902	0.003323936669
903	0.00332049711
904	0.003317934025
905	0.00331388819
906	0.003311728259
907	0.00330875152
908	0.00330624526
909	0.003303659426
910	0.003299086617
911	0.003296456641
912	0.003293077342
913	0.003291179666
914	0.003290101047
915	0.003284984258
916	0.003282277713
917	0.003279185535
918	0.003275468684
919	0.003273718408
920	0.00327277967
921	0.003270406757
922	0.003266377329
923	0.003264351037
924	0.003262183031
925	0.003259869255
926	0.003256557736
927	0.003255070193
928	0.003252987227
929	0.003250989928
930	0.003249374909
931	0.003247884206
932	0.003245163704
933	0.00324294194
934	0.003240838167
935	0.003237992048
936	0.003235507887
937	0.00323439324
938	0.003231280105
939	0.003230492196
940	0.003225872228
941	0.003223377918
942	0.003220948531
943	0.003219737365
944	0.003218839457
945	0.003216957394
946	0.003213776203
947	0.003210995808
948	0.003208428894
949	0.003206887567
950	0.003203795902
951	0.003199625526
952	0.00319726812
953	0.003194617379
954	0.00319171989
955	0.003189842663
956	0.00318793288
957	0.003186777505
958	0.003184438337
959	0.003181835651
960	0.003180396898
961	0.003177191459
962	0.003175532392
963	0.003173865506
964	0.003169926268
965	0.003168470311
966	0.003166594169
967	0.003163974171
968	0.003162240349
969	0.003159854439
970	0.003156795299
971	0.00315445553
972	0.003152218774
973	0.003149914299
974	0.00314736157
975	0.003145808911
976	0.003143328365
977	0.003140655678
978	0.003139092824
979	0.00313470933
980	0.003132538431
981	0.003129199847
982	0.003124554808
983	0.003122997545
984	0.003121635164
985	0.00312006562
986	0.003118128726
987	0.003116222812
988	0.003114446041
989	0.003112309257
990	0.003109976042
991	0.003108465278
992	0.003106252164
993	0.003105221711
994	0.003102312768
995	0.003099691504
996	0.003098970647
997	0.003097288379
998	0.003096247793
999	0.003094022072
